x,t=2.00e+07s,t=3.98e+08s,t=7.77e+08s,t=1.16e+09s
1.853853853853853960e-05,1.055392337658417689e-88,9.713984768027584832e-32,4.142247018608842289e-19,1.791012146998029559e-15
1.855855855855855754e-05,5.072259149918138458e-89,6.442156038324150414e-32,2.988240254052911482e-19,1.301872085600181953e-15
1.857857857857857887e-05,2.437748020467137685e-89,4.272190993822329008e-32,2.155665445374096003e-19,9.462316983325232567e-16
1.859859859859860020e-05,1.171591121586347331e-89,2.833060315781836701e-32,1.555011836183309611e-19,6.876800177094791153e-16
1.861861861861861814e-05,5.630710684326290627e-90,1.878654260876588962e-32,1.121689582066650622e-19,4.997299637327435134e-16
1.863863863863863946e-05,2.706139849518544849e-90,1.245729996786329093e-32,8.090930633652883393e-20,3.631154974012132108e-16
1.865865865865865740e-05,1.300580214221022794e-90,8.260134886320854160e-33,5.835945504282954965e-20,2.638243763352791341e-16
1.867867867867867873e-05,6.250632018049542101e-91,5.476923173622563749e-33,4.209311720041016152e-20,1.916664625591691900e-16
1.869869869869870006e-05,3.004073853978109796e-91,3.631387429169724086e-33,3.035975136490775253e-20,1.392318949917008878e-16
1.871871871871871800e-05,1.443767172389329251e-91,2.407659586455107006e-33,2.189640122611661299e-20,1.011330406472967451e-16
1.873873873873873933e-05,6.938787779630190182e-92,1.596262357291082615e-33,1.579191621504468110e-20,7.345298377120769524e-17
1.875875875875876065e-05,3.334801070674415782e-92,1.058279258239976097e-33,1.138897453575289400e-20,5.334432029908778064e-17
1.877877877877877859e-05,1.602714423125437001e-92,7.015897700345976573e-34,8.213386464830737028e-21,3.873732372487863501e-17
1.879879879879879992e-05,7.702686889810799667e-93,4.651074447455998397e-34,5.923083862549515788e-21,2.812768814584528966e-17
1.881881881881881786e-05,3.701930236474343975e-93,3.083262780381180116e-34,4.271315311116330208e-21,2.042216468918296314e-17
1.883883883883883919e-05,1.779156300808491041e-93,2.043878714859474149e-34,3.080091718349528984e-21,1.482631182727564126e-17
1.885885885885886051e-05,8.550664440073811800e-94,1.354837337364569607e-34,2.221028175972414898e-21,1.076287789261020937e-17
1.887887887887887845e-05,4.109467138166005597e-94,8.980629305979501141e-35,1.601522426960523147e-21,7.812462187906070484e-18
1.889889889889889978e-05,1.975017958262190976e-94,5.952701200472890568e-35,1.154783719741952680e-21,5.670377571785235052e-18
1.891891891891891772e-05,9.491972577185822917e-95,3.945565123913125011e-35,8.326396413721048127e-22,4.115293954645195499e-18
1.893893893893893905e-05,4.561858290508709589e-95,2.615124005399053453e-35,6.003471427043507299e-22,2.986447457683341377e-18
1.895895895895896037e-05,2.192436357909908267e-95,1.733258804342359106e-35,4.328494548487643704e-22,2.167076894541448694e-18
1.897897897897897831e-05,1.053688138419800861e-95,1.148742570421519061e-35,3.120760867153218989e-22,1.572387146897777568e-18
1.899899899899899964e-05,5.064039418440423362e-96,7.613253742209229034e-36,2.249952883732385029e-22,1.140803012128456202e-18
1.901901901901902097e-05,2.433783571743517284e-96,5.045524233483013974e-36,1.622093170065167610e-22,8.276145784617422692e-19
1.903903903903903891e-05,1.169679085729502692e-96,3.343726938146449984e-36,1.169412496454791937e-22,6.003606097424096007e-19
1.905905905905906023e-05,5.621489271791426871e-97,2.215868273942962693e-36,8.430422675374779471e-23,4.354748882867564461e-19
1.907907907907907817e-05,2.701692644019039222e-97,1.468404861112375606e-36,6.077441293992868713e-23,3.158502266391730394e-19
1.909909909909909950e-05,1.298435519873493327e-97,9.730530899213147066e-37,4.381089427213772325e-23,2.290691997160929109e-19
1.911911911911912083e-05,6.240289358941753179e-98,6.447869152637165300e-37,3.158155455541543306e-23,1.661192304457821258e-19
1.913913913913913877e-05,2.999086298511059937e-98,4.272528417138997825e-37,2.276538738822497231e-23,1.204595131729897037e-19
1.915915915915916010e-05,1.441362078034573908e-98,2.831019594832304122e-37,1.640993482292375044e-23,8.734349190332677188e-20
1.917917917917917803e-05,6.927190250350422016e-99,1.875815271622552987e-37,1.182848301080426257e-23,6.332694271984063462e-20
1.919919919919919936e-05,3.329208803155673925e-99,1.242872675369946720e-37,8.525929546597200232e-24,4.591084495084391377e-20
1.921921921921922069e-05,1.600017928095718179e-99,8.234793200529792287e-38,6.145327520208113770e-24,3.328212968236602941e-20
1.923923923923923863e-05,7.689685174453608399e-100,5.455924362843029665e-38,4.429340246892751706e-24,2.412549619582663326e-20
1.925925925925925996e-05,3.695661339298452366e-100,3.614711763615173560e-38,3.192448304405971815e-24,1.748682586800145509e-20
1.927927927927928128e-05,1.776133766646694940e-100,2.394797477965741255e-38,2.300910007215102349e-24,1.267405424537183454e-20
1.929929929929929922e-05,8.536091707893573097e-101,1.586550130600242999e-38,1.658312698962809099e-24,9.185234341492056650e-21
1.931931931931932055e-05,4.102441260955811744e-101,1.051063105983248191e-38,1.195155344891758505e-24,6.656336657803955372e-21
1.933933933933933849e-05,1.971630686472914428e-101,6.962959477327318661e-39,8.613378470795849192e-25,4.823373914939357152e-21
1.935935935935935982e-05,9.475642450191690705e-102,4.612635348656808126e-39,6.207461653785336918e-25,3.494921668328948720e-21
1.937937937937938114e-05,4.553985671869546899e-102,3.055586994175936894e-39,4.473485183072408472e-25,2.532182931303142938e-21
1.939939939939939908e-05,2.188641119109860050e-102,2.024093415251633661e-39,3.223810482867032467e-25,1.834526840747489496e-21
1.941941941941942041e-05,1.051858567088407412e-102,1.340778119654110651e-39,2.323189537604810429e-25,1.328999054525705010e-21
1.943943943943943835e-05,5.055219795174984803e-103,8.881244604124915919e-40,1.674139025131968344e-25,9.627136422880589278e-22
1.945945945945945968e-05,2.429532080656974806e-103,5.882763591039879503e-40,1.206396947443518015e-25,6.973353387977255353e-22
1.947947947947948101e-05,1.167629702575886837e-103,3.896545018312355958e-40,8.693223909445485743e-26,5.050781217440425186e-22
1.949949949949949894e-05,5.611610662707350133e-104,2.580886038122589844e-40,6.264169799241926702e-26,3.658036295988904445e-22
1.951951951951952027e-05,2.696930974127220051e-104,1.709420370325276818e-40,4.513758166767108419e-26,2.649172692625146996e-22
1.953953953953954160e-05,1.296140355942187354e-104,1.132191594526524756e-40,3.252409729068071841e-26,1.918428271480901174e-22
1.955955955955955954e-05,6.229226708933645922e-105,7.498632492483089166e-41,2.343497521708704991e-26,1.389165933803552957e-22
1.957957957957958087e-05,2.993754229466195387e-105,4.966327894258269838e-41,1.688558479365694056e-26,1.005856817143660299e-22
1.959959959959959881e-05,1.438792134525519031e-105,3.289121916427891291e-41,1.216634533974227419e-26,7.282691053896524544e-23
1.961961961961962013e-05,6.914803918793827955e-106,2.178290993647855283e-41,8.765902656287543185e-27,5.272559297902107985e-23
1.963963963963964146e-05,3.323239093275878636e-106,1.442591065997379408e-41,6.315760035224489971e-27,3.817025443032724927e-23
1.965965965965965940e-05,1.597140826226863653e-106,9.553490215251846497e-42,4.550372984866978381e-27,2.763138665253505741e-23
1.967967967967968073e-05,7.675819249925216910e-107,6.326629613945009293e-42,3.278389467461870719e-27,2.000111619734479800e-23
1.969969969969969867e-05,3.688978914125679570e-107,4.189616412515546385e-42,2.361923121111662366e-27,1.447702379606440126e-23
1.971971971971971999e-05,1.772913356360754471e-107,2.774389791620070793e-42,1.701616027394882356e-27,1.047796229315137948e-23
1.973973973973974132e-05,8.520572108876251502e-108,1.837179656716041096e-42,1.225874038289954855e-27,7.583063991083942033e-24
1.975975975975975926e-05,4.094962265596010483e-108,1.216537863636020264e-42,8.831092214447709242e-28,5.487552208360964115e-24
1.977977977977978059e-05,1.968026520434971399e-108,8.055396389824807128e-43,6.361494478271128481e-28,3.970729117258726325e-24
1.979979979979980191e-05,9.458272938440392481e-109,5.333711483542188658e-43,4.582097281491884303e-28,2.872785781410051679e-24
1.981981981981981985e-05,4.545612524412938318e-109,3.531341603682881544e-43,3.299889768107283772e-28,2.078003662281854403e-24
1.983983983983984118e-05,2.184599771608739230e-109,2.337685913881670077e-43,2.375777338715817543e-28,1.502586088613529349e-24
1.985985985985985912e-05,1.049897497450830284e-109,1.547023949024904261e-43,1.709501897941585267e-28,1.085843169456221205e-24
1.987987987987988045e-05,5.045485204756269988e-110,1.023076790531347368e-43,1.228771361761383122e-28,7.838050479917156938e-25
1.989989989989990178e-05,2.424248233432088282e-110,6.755284862497984715e-44,8.814205623528830093e-29,5.645929696156307159e-25
1.991991991991991971e-05,1.163849251195958296e-110,4.444646500752208825e-44,6.297540570282780747e-29,4.050619934374684935e-25
1.993993993993994104e-05,5.567708281039620781e-111,2.900482669416588406e-44,4.464577243306825526e-29,2.883625966635165615e-25
1.995995995995995898e-05,2.622329162987647733e-111,1.856545014287027543e-44,3.116360039233582195e-29,2.021648691258491690e-25
1.997997997997998031e-05,1.148982190117379660e-111,1.132819579440160634e-44,2.106536106039528296e-29,1.373585682706900932e-25
2.000000000000000164e-05,3.206113239680801978e-112,6.044988919710993322e-45,1.325477343322489375e-29,8.709229028275398958e-26
2.026755852842809474e-05,-7.668358448526394558e-113,-1.137529115701982391e-45,-2.006916289182992503e-30,-1.299148192736748720e-26
2.053511705685618784e-05,1.834112392634441212e-113,2.140470029017182633e-46,3.038156272956611258e-31,1.936531833000484265e-27
2.080267558528428433e-05,-4.386816593918155103e-114,-4.027495354727036321e-47,-4.598450968178822475e-32,-2.884463724882947151e-28
2.107023411371237743e-05,1.049235562849990978e-114,7.577742719396167101e-48,6.958732737593758186e-33,4.293059920740247187e-29
2.133779264214047053e-05,-2.509553848817377327e-115,-1.425683789498435131e-48,-1.052839772620131521e-33,-6.384347873637514724e-30
2.160535117056856363e-05,6.002332203320234483e-116,2.682160394700183213e-49,1.592590607481990795e-34,9.486357290926310943e-31
2.187290969899665673e-05,-1.435633319943694583e-116,-5.045730853557949620e-50,-2.408528513180544152e-35,-1.408317725576465321e-31
2.214046822742474983e-05,3.433736958676771854e-117,9.491630755930418128e-51,3.641673885676891810e-36,2.088835113069763579e-32
2.240802675585284293e-05,-8.212786041200543871e-118,-1.785396244546454550e-51,-5.504876402738610186e-37,-3.095232644450916537e-33
2.267558528428093942e-05,1.964327907507913042e-118,3.358188184625826182e-52,8.319299999143350474e-38,4.581950985423587690e-34
2.294314381270903252e-05,-4.698264437456121365e-119,-6.316138823926934705e-53,-1.256938123472911173e-38,-6.775744147906865243e-35
2.321070234113712562e-05,1.123727267905550911e-119,1.187884231002018245e-53,1.898558063304721739e-39,1.000906122767121520e-35
2.347826086956521872e-05,-2.687722172165295304e-120,-2.233942341658739088e-54,-2.866892846967403361e-40,-1.476857942032963908e-36
2.374581939799331182e-05,6.428472949799802804e-121,4.200923435448013212e-55,4.327838904535720345e-41,2.176562531971896998e-37
2.401337792642140831e-05,-1.537557123625335678e-121,-7.899363529909078319e-56,-6.531259426574682976e-42,-3.203814153797067638e-38
2.428093645484950141e-05,3.677517015640094354e-122,1.485297732135984080e-56,9.853326654769422520e-43,4.709800048139186502e-39
2.454849498327759451e-05,-8.795856068154297087e-123,-2.792598917375021183e-57,-1.486012570064646248e-43,-6.914332817044630682e-40
2.481605351170568761e-05,2.103785849071428872e-123,5.250211283638999674e-58,2.240314362101736367e-44,1.013637548683188404e-40
2.508361204013378072e-05,-5.031818147441460938e-124,-9.870012313741883283e-59,-3.376254549492348010e-45,-1.483780804795607491e-41
2.535117056856187382e-05,1.203506213384217904e-124,1.855371264743411629e-59,5.086202189531313127e-46,2.168599839126558964e-42
2.561872909698996692e-05,-2.878536419484486360e-125,-3.487511810867730606e-60,-7.659075460895904334e-47,-3.164297978216337502e-43
2.588628762541806341e-05,6.884859982917594678e-126,6.554986158402292438e-61,1.152855833135741441e-47,4.609212430857152575e-44
2.615384615384615651e-05,-1.646715177932972165e-126,-1.231965635442409390e-61,-1.734525736279884914e-48,-6.701742879818888503e-45
2.642140468227424961e-05,3.938599818399520312e-127,2.315237848164171754e-62,2.608460464406842790e-49,9.725627164606642819e-46
2.668896321070234271e-05,-9.420310479000901937e-128,-4.350731776967608296e-63,-3.920808829017315554e-50,-1.408542278539815353e-46
2.695652173913043920e-05,2.253142029968091768e-128,8.175195448039601183e-64,5.890396570148608442e-51,2.035608224544453777e-47
2.722408026755853230e-05,-5.389046280091376111e-129,-1.536040149827650685e-64,-8.844632698424116892e-52,-2.935186369832148938e-48
2.749163879598662540e-05,1.288947562614528029e-129,2.885858411826241103e-65,1.327301994239942667e-52,4.222157079556089242e-49
2.775919732441471850e-05,-3.082893896958647415e-130,-5.421443407430428613e-66,-1.990682175510558116e-53,-6.057934128516125452e-50
2.802675585284281160e-05,7.373639456906559735e-131,1.018407788424953872e-66,2.983754783066984003e-54,8.668296083055206797e-51
2.829431438127090470e-05,-1.763620794593721461e-131,-1.912911045184836144e-67,-4.469297780424719773e-55,-1.236749795977435799e-51
2.856187290969899780e-05,4.218213092894056575e-132,3.592803873574203565e-68,6.689835697960154816e-56,1.759056717651613448e-52
2.882943143812709090e-05,-1.008908571735000390e-132,-6.747413089151058848e-69,-1.000634911547835849e-56,-2.493608399615612112e-53
2.909698996655518739e-05,2.413098781277280162e-133,1.267084300335735102e-69,1.495556606335469833e-57,3.522210496861406956e-54
2.936454849498328049e-05,-5.771628652890475990e-134,-2.379235860961740154e-70,-2.233463472346280791e-58,-4.955809745838636950e-55
2.963210702341137359e-05,1.380453090028536697e-134,4.467171261606729529e-71,3.332607354336878232e-59,6.943561722386763161e-56
2.989966555183947008e-05,-3.301755558330493676e-135,-8.386681584392572831e-72,-4.968185789558595996e-60,-9.683964605101359074e-57
3.016722408026756318e-05,7.897109756126278056e-136,1.574379646327947265e-72,7.399415774484695237e-61,1.343804691948917875e-57
3.043478260869565628e-05,-1.888823695231609813e-136,-2.955220141277670739e-73,-1.100927656629219956e-61,-1.854418513381974264e-58
3.070234113712374938e-05,4.517671649044305922e-137,5.546647334519551971e-74,1.636273179855500744e-62,2.543337319301828957e-59
3.096989966555184249e-05,-1.080532651137811467e-137,-1.040952427624863458e-74,-2.429183662061592246e-63,-3.464246881260753471e-60
3.123745819397993559e-05,2.584408250885936768e-138,1.953395028039491062e-75,3.601984934339459430e-64,4.682080138646031983e-61
3.150501672240802869e-05,-6.181364233497187951e-139,-3.665281863301532930e-76,-5.334175641409986201e-65,-6.272210912460955509e-62
3.177257525083612179e-05,1.478453067997431590e-139,6.876730473176504861e-77,7.888611342084787593e-66,8.316846104859323330e-63
3.204013377926421489e-05,-3.536150517755904547e-140,-1.290069646274263228e-77,-1.164936587516270190e-66,-1.089647563217920524e-63
3.230769230769230799e-05,8.457732288716903274e-141,2.419914524724388805e-78,1.717629180900799085e-67,1.407304244566699744e-64
3.257525083612040787e-05,-2.022912592948344229e-141,-4.538807660573568015e-79,-2.528334998313749747e-68,-1.785975724479438107e-65
3.284280936454849419e-05,4.838383555268099497e-142,8.512116628503915041e-80,3.715059327994267440e-69,2.217001732902598479e-66
3.311036789297659407e-05,-1.157240064177394226e-142,-1.596197093859099947e-80,-5.448351527443835587e-70,-2.673448058050269831e-67
3.337792642140468717e-05,2.767875935623049342e-143,2.992869229215723003e-81,7.973860093330730775e-71,3.097077261188310225e-68
3.364548494983278027e-05,-6.620179587752943086e-144,-5.611000822863508284e-82,-1.164406668916985413e-71,-3.378439689608707106e-69
3.391304347826087337e-05,1.583408287390309703e-144,1.051824686389274030e-82,1.696262661932251280e-72,3.327216569783863093e-70
3.418060200668896647e-05,-3.787180882490434722e-145,-1.971495867309816845e-83,-2.464582689183098071e-73,-2.629123408789303274e-71
3.444816053511705957e-05,9.058143045212571029e-146,3.694850692112457085e-84,3.570696481052493551e-74,7.848690869503943856e-73
3.471571906354515267e-05,-2.166517956862663389e-146,-6.923814599191376519e-85,-5.157088226132944715e-75,2.973893162810746252e-73
3.498327759197324577e-05,5.181856750587677332e-147,1.297300129634675528e-85,7.422727660580343072e-76,-9.796516288576061559e-74
3.525083612040133887e-05,-1.239391475629100937e-147,-2.430417833884345324e-86,-1.064323423298328967e-76,2.135633908385666023e-74
3.551839464882943875e-05,2.964364463716153700e-148,4.552666171668852961e-87,1.519679854982533669e-77,-4.002296405375118195e-75
3.578595317725752508e-05,-7.090137926397950344e-149,-8.526954705052914709e-88,-2.159648400057818095e-78,6.905165943870284188e-76
3.605351170568562495e-05,1.695812221328612178e-149,1.596850543684203903e-88,3.052870347949173107e-79,-1.127576680345323606e-76
3.632107023411371128e-05,-4.056026928062873201e-150,-2.990030378766344667e-89,-4.289587237327204406e-80,1.766072738747072065e-77
3.658862876254181115e-05,9.701164976296060749e-151,5.597921054002036901e-90,5.985774507141631553e-81,-2.670960781986931807e-78
3.685618729096990426e-05,-2.320314972568295444e-151,-1.047892108109129325e-90,-8.285954266303496629e-82,3.911838747413117747e-79
3.712374581939799736e-05,5.549706125322569382e-152,1.961298806898387118e-91,1.136237268338298554e-82,-5.548943835819041699e-80
3.739130434782609046e-05,-1.327373130504142848e-152,-3.670346657364721266e-92,-1.540630681274648880e-83,7.604385519149388800e-81
3.765886287625418356e-05,3.174797645300335521e-153,6.867603758700559092e-93,2.060406220765891656e-84,-1.000844395344189580e-81
3.792642140468228344e-05,-7.593448792901959432e-154,-1.284803955658282592e-93,-2.708498015875324729e-85,1.250526852050843570e-82
3.819397993311036976e-05,1.816193342278564593e-154,2.403259243226566668e-94,3.482033297380952270e-86,-1.449452589368894747e-83
3.846153846153846964e-05,-4.343952640195598010e-155,-4.494641870431853995e-95,-4.343859439307077744e-87,1.477491322604787340e-84
3.872909698996655596e-05,1.038982124771878037e-155,8.404634623947304012e-96,5.190161446129801849e-88,-1.114156393354766559e-85
3.899665551839465584e-05,-2.485026712386598957e-156,-1.571340754560115849e-96,-5.795385992795257489e-89,-2.277324752475666910e-88
3.926421404682274216e-05,5.943661103560304918e-157,2.937299163328728083e-97,5.720754965387088967e-90,2.568196183506999792e-87
3.953177257525084204e-05,-1.421598667590975784e-157,-5.489726347046394142e-98,-4.165236108236680095e-91,-7.540567114824282917e-88
3.979933110367893514e-05,3.400164809966678588e-158,1.025832165592552026e-98,-2.731432227593256379e-93,1.652455281309976837e-88
4.006688963210702824e-05,-8.132478437816253643e-159,-1.916564236664795312e-99,9.973747028222809180e-93,-3.191775804899051532e-89
4.033444816053512134e-05,1.945117603342959465e-159,3.580059142748081636e-100,-2.887849887414930763e-93,5.725297471577147684e-90
4.060200668896321444e-05,-4.652311649445500797e-160,-6.686133307995640654e-101,6.338858388360599353e-94,-9.760676995317678347e-91
4.086956521739130754e-05,1.112734943451096439e-160,1.248464145782827891e-101,-1.237186062549451282e-94,1.601121349943515385e-91
4.113712374581940064e-05,-2.661427530273829479e-161,-2.330727408250522070e-102,2.259100293465117062e-95,-2.546310083674364414e-92
4.140468227424750052e-05,6.365573762942992459e-162,4.350301487836991116e-103,-3.947737560389510802e-96,3.947771022486043903e-93
4.167224080267558685e-05,-1.522511061509236279e-162,-8.118162377350256867e-104,6.681057863043809765e-97,-5.998774149948904029e-94
4.193979933110368672e-05,3.641525451677993955e-163,1.514623183166410449e-104,-1.102582458553111387e-97,8.995283285255864652e-95
4.220735785953177305e-05,-8.709760928276083805e-164,-2.825256457124191970e-105,1.781752517546243931e-98,-1.345098914951728747e-95
4.247491638795987292e-05,2.083191095380635553e-164,5.268844971225359126e-106,-2.826418591366290963e-99,2.039081822725675297e-96
4.274247491638796603e-05,-4.982553586383521040e-165,-9.823698461665562414e-107,4.407277239273603528e-100,-3.208665465745273187e-97
4.301003344481605913e-05,1.191721672100621361e-165,1.831194213422883338e-107,-6.758656774905092967e-101,5.385784717618543239e-98
4.327759197324415223e-05,-2.850346697294268262e-166,-3.412645849823733682e-108,1.018998986989657161e-101,-9.838033225335208269e-99
4.354515050167224533e-05,6.817427529823166361e-167,6.358329629737765515e-109,-1.508726073884470272e-102,1.958106062942801327e-99
4.381270903010033843e-05,-1.630584702377558342e-167,-1.184369880352861087e-109,2.188824443039030243e-103,-4.172274995232492609e-100
4.408026755852843153e-05,3.900014202822914831e-168,2.205573722799934592e-110,-3.099965071202129110e-104,9.283108774962205901e-101
4.434782608695653141e-05,-9.328010044712599234e-169,-4.106227786115833810e-111,4.259550111937683092e-105,-2.111243093336408423e-101
4.461538461538461773e-05,2.231062892407598752e-169,7.642737858496640162e-112,-5.618385167829150758e-106,4.839864623952532587e-102
4.488294314381271761e-05,-5.336230887091961439e-170,-1.422120826837093431e-112,6.973468062055037727e-107,-1.109805721675131698e-102
4.515050167224080393e-05,1.276313617791762619e-170,2.645468989721391615e-113,-7.799140676534916341e-108,2.536526168203300799e-103
4.541806020066890381e-05,-3.052672294694877069e-171,-4.919765846737130016e-114,6.927919817414207689e-109,-5.771433700726123158e-104
4.568561872909699013e-05,7.301346490541724026e-172,9.146577015887119435e-115,-1.955651686454662054e-110,1.307284635864218612e-104
4.595317725752509001e-05,-1.746327622841075162e-172,-1.699972401198152986e-115,-1.185951024452800275e-110,-2.949316224840862626e-105
4.622073578595318311e-05,4.176846160717109437e-173,3.158572471833983179e-116,4.363287049255439192e-111,6.631931099868776224e-106
4.648829431438127621e-05,-9.990132020526904379e-174,-5.866809422016450633e-117,-1.106316980189187967e-111,-1.487414440770154732e-106
4.675585284280936931e-05,2.389428098612803213e-174,1.089360439602141588e-117,2.453440161709193469e-112,3.329437451598296014e-107
4.702341137123746241e-05,-5.715006080873664636e-175,-2.022068601031133212e-118,-5.088509205808549828e-113,-7.441917805865862602e-108
4.729096989966556229e-05,1.366908419273807100e-175,3.752069470393849311e-119,1.016465177189390776e-113,1.661711331728678907e-108
4.755852842809364862e-05,-3.269355382826361927e-176,-6.959730622530540450e-120,-1.987613478356974012e-114,-3.707849192198023819e-109
4.782608695652174849e-05,7.819605362454926376e-177,1.290494838398219697e-120,3.844340679098091578e-115,8.269654510060328229e-110
4.809364548494983482e-05,-1.870283882894725315e-177,-2.391982099863403445e-121,-7.408609082308814607e-116,-1.843849657258835038e-110
4.836120401337793469e-05,4.473322591509385572e-178,4.431928386011233490e-122,1.430258760601824521e-116,4.110436715142909605e-111
4.862876254180602102e-05,-1.069923918442571058e-178,-8.208349558670443001e-123,-2.776984237514825559e-117,-9.162401539001518175e-112
4.889632107023412090e-05,2.559031111266291637e-179,1.519645139974388381e-123,5.437560628287854529e-118,2.042263882671178248e-112
4.916387959866221400e-05,-6.120659594321373955e-180,-2.812201735738968818e-124,-1.075532814889116184e-118,-4.552072820199378701e-113
4.943143812709030710e-05,1.463931913513536812e-180,5.201914077349945216e-125,2.150444659251089023e-119,1.014633217057676121e-113
4.969899665551840020e-05,-3.501414465443907841e-181,-9.618038512713812711e-126,-4.345747202306832076e-120,-2.261597595113723778e-114
4.996655518394649330e-05,8.374640171432735382e-182,1.777503369204725368e-126,8.869867753421293668e-121,5.041147448737214956e-115
5.023411371237458640e-05,-2.003036123676263441e-182,-3.283436318127374747e-127,-1.826431973960296785e-121,-1.123702324747761024e-115
5.050167224080267950e-05,4.790837038220933664e-183,6.062257222116162884e-128,3.789302450902268616e-122,2.504841313406953352e-116
5.076923076923077938e-05,-1.145866456933271436e-183,-1.118718298890459229e-128,-7.910568724716590360e-123,-5.583610720487955054e-117
5.103678929765886570e-05,2.740669114808307701e-184,2.063385694144923091e-129,1.659614642995398452e-123,1.244671854307087215e-117
5.130434782608696558e-05,-6.555098108309090840e-185,-3.803694875373496840e-130,-3.495257197609945612e-124,-2.774586986536096567e-118
5.157190635451505190e-05,1.567840134480455577e-185,7.007908070547515908e-131,7.382763135162192841e-125,6.185070014383721643e-119
5.183946488294315178e-05,-3.749940270302970153e-186,-1.290387172256773979e-131,-1.562777523450392080e-125,-1.378773475147147856e-119
5.210702341137123811e-05,8.969059685858133136e-187,2.374606053120890113e-132,3.313242401553798018e-126,3.073566627909757978e-120
5.237458193979933798e-05,-2.145208302193688565e-187,-4.367103288105148000e-133,-7.032118472602821746e-127,-6.851620346195667974e-121
5.264214046822742431e-05,5.130881861533453450e-188,8.026304528519655659e-134,1.493635608298101021e-127,1.527371036739998756e-121
5.290969899665552418e-05,-1.227197755632216542e-188,-1.474169427225648495e-134,-3.174073783885250253e-128,-3.404835768894784691e-122
5.317725752508362406e-05,2.935195822489006407e-189,2.705686266460853888e-135,6.747186905239112021e-129,7.590108348170766489e-123
5.344481605351171039e-05,-7.020363507061763787e-190,-4.962422239535856942e-136,-1.434515083589733029e-129,-1.691998058542414391e-123
5.371237458193981026e-05,1.679121453540864304e-190,9.094596485525299333e-137,3.050178817556382284e-130,3.771826908850283090e-124
5.397993311036789659e-05,-4.016100868448608547e-191,-1.665455234558199131e-137,-6.485710649484363161e-131,-8.408211324138319412e-125
5.424749163879599646e-05,9.605657660688289246e-192,3.047387986763794946e-138,1.379068009926408392e-131,1.874370463906718148e-125
5.451505016722408279e-05,-2.297468619799310680e-192,-5.571244790666163399e-139,-2.932243922380763513e-132,-4.178372832018929665e-126
5.478260869565218267e-05,5.495055243967111671e-193,1.017629697396238350e-139,6.234417127353252901e-133,9.314485911835024359e-127
5.505016722408026899e-05,-1.314300062686749634e-193,-1.857045163791337946e-140,-1.325473649782817271e-133,-2.076397708062175724e-127
5.531772575250836887e-05,3.143525483086292204e-194,3.385564522227405080e-141,2.817902209138554617e-134,4.628733195361498116e-128
5.558528428093645519e-05,-7.518642461224664025e-195,-6.165878168766630685e-142,-5.990479583109951908e-135,-1.031843233589982625e-128
5.585284280936455507e-05,1.798298871487976512e-195,1.121738479030319673e-142,1.273444554345949926e-135,2.300198230562856265e-129
5.612040133779265495e-05,-4.301147156179165959e-196,-2.038435135908351595e-143,-2.706970064653706949e-136,-5.127631281902800387e-130
5.638795986622074127e-05,1.028742594893698653e-196,3.699852986141470352e-144,5.754055636009478328e-137,1.143058075493655440e-130
5.665551839464884115e-05,-2.460532658128672026e-197,-6.706959647639712871e-145,-1.223077477469895722e-137,-2.548119510679104213e-131
5.692307692307692747e-05,5.885068690259704410e-198,1.214197427814909838e-145,2.599711261137905857e-138,5.680300128312437894e-132
5.719063545150502735e-05,-1.407582730186712792e-198,-2.195033097393595438e-146,-5.525724049851499669e-139,-1.266259650860637816e-132
5.745819397993311367e-05,3.366637171472273637e-199,3.962263597506521870e-147,1.174485496270389695e-139,2.822761929027074588e-133
5.772575250836121355e-05,-8.052276689820136990e-200,-7.140928687994451682e-148,-2.496328509273049957e-140,-6.292536358751974967e-134
5.799331103678929988e-05,1.925932472945204187e-200,1.284781117621533717e-148,5.305819125666145341e-141,1.402740112047848695e-134
5.826086956521739975e-05,-4.606418725360570070e-201,-2.307361648380487248e-149,-1.127718210819686133e-141,-3.127005890719080045e-135
5.852842809364548608e-05,1.101756854199794537e-201,4.135778643055729003e-150,2.396883100763641267e-142,6.970760861239108861e-136
5.879598662207358595e-05,-2.635166737191840073e-202,-7.397586850052894712e-151,-5.094384724843592311e-143,-1.553930784469713588e-136
5.906354515050168583e-05,6.302755059080522076e-203,1.320206757240271843e-151,1.082768606213399744e-143,3.464042076401380883e-137
5.933110367892977216e-05,-1.507484135148067621e-203,-2.350342687197432544e-152,-2.301330055379853282e-144,-7.722086258455505049e-138
5.959866220735787203e-05,3.605579383123156502e-204,4.173155118571475872e-153,4.891271090880196411e-145,1.721417209024679274e-138
5.986622073578595836e-05,-8.623773949158741162e-205,-7.388135430460918449e-154,-1.039595279695030050e-145,-3.837404971057267239e-139
6.013377926421405823e-05,2.062622054636917085e-205,1.303821626367386460e-154,2.209564729121575703e-146,8.554391632586520569e-140
6.040133779264214456e-05,-4.933350149590157667e-206,-2.292819580646816385e-155,-4.696227306472984691e-147,-1.906955795022520073e-140
6.066889632107024444e-05,1.179951660456101166e-206,4.016239817011072750e-156,9.981400903998802624e-148,4.251009976016913046e-141
6.093645484949833076e-05,-2.822191511347876191e-207,-7.004301764126295002e-157,-2.121455547347027630e-148,-9.476405233394293433e-142
